FIPSCode,countyName,state,stateFIPS,census_region,census_division,metroCat,year,COVIDDeaths,deaths,imputedDeaths,expDeathsLow,expDeathsMed,expDeathsUp,excDeathsLow,excDeathsMed,excDeathsUp,relExcLow,relExcMed,relExcUp,ratioLow,ratioMed,ratioUp,probPositiveExcess,probPositiveNCExcess,pop
01001,Autauga County,Alabama,01,South,East South Central,Medium or Small Metro,2020,55,533,533,384,430,479,54,103,149,0.1127348643006263,0.23953488372093024,0.3880208333333333,0.9818181818181818,1.8727272727272728,2.709090909090909,1,0.945,58446.458333333336
01003,Baldwin County,Alabama,01,South,East South Central,Medium or Small Metro,2020,165,2096,2096,1694.8999999999999,1840,1996.05,99.95,256,401.0999999999999,0.0500739084578772,0.1391304347826087,0.23665121173947204,0.6057575757575757,1.5515151515151515,2.4309090909090902,0.997,0.852,232384.6875
01005,Barbour County,Alabama,01,South,East South Central,Non Metro,2020,38,303,303,203,233,265,38,70,100,0.14339622641509434,0.30042918454935624,0.49261083743842365,1,1.8421052631578947,2.6315789473684212,1,0.942,25081.229166666668
01007,Bibb County,Alabama,01,South,East South Central,Large Fringe Metro,2020,40,238,238,166,194,222.04999999999995,15.950000000000003,44,72,0.07183169716802006,0.2268041237113402,0.43373493975903615,0.3987500000000001,1.1,1.8,0.996,0.577,22262.583333333332
01009,Blount County,Alabama,01,South,East South Central,Large Fringe Metro,2020,92,679,679,475,528,587,92,151,204,0.1567291311754685,0.2859848484848485,0.42947368421052634,1,1.641304347826087,2.217391304347826,1,0.948,58895.854166666664
01011,Bullock County,Alabama,01,South,East South Central,Non Metro,2020,20,119,119,75,92,110,9,27,44,0.08181818181818182,0.29347826086956524,0.5866666666666667,0.45,1.35,2.2,0.992,0.706,10286.083333333334
01013,Butler County,Alabama,01,South,East South Central,Non Metro,2020,52,230,230,163.95,193,221,9,37,66.04999999999995,0.04072398190045249,0.19170984455958548,0.4028692204099951,0.17307692307692307,0.7115384615384616,1.2701923076923067,0.981,0.193,19094.729166666668
01015,Calhoun County,Alabama,01,South,East South Central,Medium or Small Metro,2020,175,1443,1443,1052.95,1155,1270,173,288,390.04999999999995,0.13622047244094487,0.24935064935064935,0.37043550204196585,0.9885714285714285,1.6457142857142857,2.2288571428571426,1,0.947,115915.125
01017,Chambers County,Alabama,01,South,East South Central,Non Metro,2020,73,490,490,303,346,391,99,144,187,0.2531969309462916,0.4161849710982659,0.6171617161716172,1.356164383561644,1.9726027397260273,2.5616438356164384,1,0.997,34454.604166666664
01019,Cherokee County,Alabama,01,South,East South Central,Non Metro,2020,34,381,381,229,264,298,83,117,152,0.2785234899328859,0.4431818181818182,0.6637554585152838,2.4411764705882355,3.4411764705882355,4.470588235294118,1,1,25150.958333333332
01021,Chilton County,Alabama,01,South,East South Central,Large Fringe Metro,2020,76,487,487,352,393,443,44,94,135,0.09932279909706546,0.23918575063613232,0.3835227272727273,0.5789473684210527,1.236842105263158,1.7763157894736843,1,0.704,44946.354166666664
01023,Choctaw County,Alabama,01,South,East South Central,Non Metro,2020,31,147,147,112,138,161,-14,9,35,-0.08695652173913043,0.06521739130434782,0.3125,-0.45161290322580644,0.2903225806451613,1.1290322580645162,0.733,0.073,12603.916666666666
01025,Clarke County,Alabama,01,South,East South Central,Non Metro,2020,43,352,352,197,228,258,94,124,155,0.3643410852713178,0.543859649122807,0.7868020304568528,2.186046511627907,2.883720930232558,3.604651162790698,1,1,23066.1875
01027,Clay County,Alabama,01,South,East South Central,Non Metro,2020,40,201,201,125,148,171,30,53,76,0.17543859649122806,0.3581081081081081,0.608,0.75,1.325,1.9,0.999,0.824,14057.354166666666
01029,Cleburne County,Alabama,01,South,East South Central,Non Metro,2020,25,176,176,126,150,176,0,26,50,0,0.17333333333333334,0.3968253968253968,0,1.04,2,0.944,0.502,15029.979166666666
01031,Coffee County,Alabama,01,South,East South Central,Non Metro,2020,70,575,575,385,434,482,93,141,190,0.19294605809128632,0.3248847926267281,0.4935064935064935,1.3285714285714285,2.0142857142857142,2.7142857142857144,1,0.992,53493.395833333336
01033,Colbert County,Alabama,01,South,East South Central,Medium or Small Metro,2020,83,643,643,542,602,665.05,-22.049999999999997,41,101,-0.03315529815529815,0.0681063122923588,0.1863468634686347,-0.2656626506024096,0.4939759036144578,1.216867469879518,0.871,0.128,56969.854166666664
01035,Conecuh County,Alabama,01,South,East South Central,Non Metro,2020,27,168,168,107.95,130,154,14,38,60.049999999999955,0.09090909090909091,0.2923076923076923,0.5562824506749734,0.5185185185185185,1.4074074074074074,2.2240740740740725,0.994,0.797,11602.020833333334
01037,Coosa County,Alabama,01,South,East South Central,Non Metro,2020,19,135,135,86,106.5,126,9,28.5,49,0.07142857142857142,0.26763357432551577,0.5697674418604651,0.47368421052631576,1.5,2.5789473684210527,0.987,0.801,10432.854166666666
01039,Covington County,Alabama,01,South,East South Central,Non Metro,2020,90,559,559,379.95,428,480,79,131,179.04999999999995,0.16458333333333333,0.3060747663551402,0.47124670184696554,0.8777777777777778,1.4555555555555555,1.989444444444444,1,0.908,37418.291666666664
01041,Crenshaw County,Alabama,01,South,East South Central,Non Metro,2020,29,196,196,114.95,138,162.04999999999995,33.95,58,81.04999999999995,0.20950541543588577,0.42028985507246375,0.7050953470633098,1.1706896551724137,2,2.794827586206895,1,0.969,13244.666666666666
01043,Cullman County,Alabama,01,South,East South Central,Non Metro,2020,121,981,981,775,853,933.05,47.95,128,206,0.051390658027913004,0.15005861664712777,0.2658064516129032,0.39628099173553727,1.0578512396694215,1.7024793388429753,0.998,0.558,87553.58333333333
01045,Dale County,Alabama,01,South,East South Central,Non Metro,2020,86,524,524,367,411,458,66,113,157,0.14410480349344978,0.2749391727493917,0.42779291553133514,0.7674418604651163,1.313953488372093,1.8255813953488371,1,0.819,49239
01047,Dallas County,Alabama,01,South,East South Central,Non Metro,2020,100,528,528,347,393,436,92,135,181,0.21100917431192662,0.3435114503816794,0.521613832853026,0.92,1.35,1.81,1,0.904,37983.520833333336
01049,DeKalb County,Alabama,01,South,East South Central,Non Metro,2020,123,817,817,564,623,689,128,194,253,0.18577648766328012,0.3113964686998395,0.44858156028368795,1.0406504065040652,1.5772357723577235,2.0569105691056913,1,0.961,71630.97916666667
01051,Elmore County,Alabama,01,South,East South Central,Medium or Small Metro,2020,93,797,797,595,659.5,727,70,137.5,202,0.09628610729023383,0.2084919759047225,0.33949579831932775,0.7526881720430108,1.478494623655914,2.172043010752688,1,0.87,87285.85416666667
01053,Escambia County,Alabama,01,South,East South Central,Non Metro,2020,58,481,481,321,363,402,79,118,160,0.19651741293532338,0.325068870523416,0.4984423676012461,1.3620689655172413,2.0344827586206895,2.7586206896551726,1,0.993,36654.541666666664
01055,Etowah County,Alabama,01,South,East South Central,Medium or Small Metro,2020,222,1362,1362,1005.95,1101,1202,160,261,356.04999999999995,0.13311148086522462,0.23705722070844687,0.3539440966143438,0.7207207207207207,1.1756756756756757,1.6038288288288287,1,0.736,103232.875
01057,Fayette County,Alabama,01,South,East South Central,Non Metro,2020,41,226,226,150,176,204,22,50,76,0.10784313725490197,0.2840909090909091,0.5066666666666667,0.5365853658536586,1.2195121951219512,1.853658536585366,0.998,0.682,16286.354166666666
01059,Franklin County,Alabama,01,South,East South Central,Non Metro,2020,49,356,356,259,293,332,24,63,97,0.07228915662650602,0.2150170648464164,0.3745173745173745,0.4897959183673469,1.2857142857142858,1.9795918367346939,0.996,0.713,31988.375
01061,Geneva County,Alabama,01,South,East South Central,Medium or Small Metro,2020,54,384,384,253,288,327.04999999999995,56.95,96,131,0.17413291564108302,0.3333333333333333,0.5177865612648221,1.0546296296296298,1.7777777777777777,2.425925925925926,1,0.961,26624.333333333332
01063,Greene County,Alabama,01,South,East South Central,Non Metro,2020,21,128,128,56.95,70,86,42,58,71.04999999999995,0.4883720930232558,0.8285714285714286,1.2476190476190459,2,2.761904761904762,3.383333333333331,1,1,7754.520833333333
01065,Hale County,Alabama,01,South,East South Central,Medium or Small Metro,2020,37,206,206,126,148,174,32,58,80,0.1839080459770115,0.3918918918918919,0.6349206349206349,0.8648648648648649,1.5675675675675675,2.1621621621621623,0.999,0.906,14770.104166666666
01067,Henry County,Alabama,01,South,East South Central,Medium or Small Metro,2020,24,216,216,149,175,202,14,41,67,0.06930693069306931,0.2342857142857143,0.44966442953020136,0.5833333333333334,1.7083333333333333,2.7916666666666665,0.99,0.844,17191.291666666668
01069,Houston County,Alabama,01,South,East South Central,Medium or Small Metro,2020,171,1137,1137,816,896.5,979.05,157.95,240.5,321,0.16132991807550393,0.26826587135690394,0.39338235294117646,0.9236842105263158,1.4064327485380117,1.8771929824561404,1,0.918,107079.375
01071,Jackson County,Alabama,01,South,East South Central,Non Metro,2020,69,714,714,503,563,626.05,87.95,151,211,0.14048412492165643,0.2682060390763766,0.4194831013916501,1.2746376811594202,2.1884057971014492,3.0579710144927534,1,0.987,52421.9375
01073,Jefferson County,Alabama,01,South,East South Central,Large Central Metro,2020,747,6555,6555,5151.95,5559,5965.0999999999995,589.9000000000001,996,1403.05,0.09889189368011911,0.17916891527253104,0.2723337788085531,0.7896921017402946,1.3333333333333333,1.8782463186077645,1,0.838,670607.2708333334
01075,Lamar County,Alabama,01,South,East South Central,Non Metro,2020,45,207,207,128,151,177,30,56,79,0.1694915254237288,0.3708609271523179,0.6171875,0.6666666666666666,1.2444444444444445,1.7555555555555555,1,0.752,13898.166666666666
01077,Lauderdale County,Alabama,01,South,East South Central,Medium or Small Metro,2020,130,1056,1056,804,884.5,970.0999999999999,85.9,171.5,252,0.08854779177803235,0.1938952373648286,0.31343283582089554,0.6607692307692308,1.3192307692307692,1.9384615384615385,1,0.791,93570.22916666667
01079,Lawrence County,Alabama,01,South,East South Central,Medium or Small Metro,2020,59,433,433,277,313,353,80,120,156,0.22662889518413598,0.38338658146964855,0.5631768953068592,1.3559322033898304,2.0338983050847457,2.6440677966101696,1,0.99,33034.895833333336
01081,Lee County,Alabama,01,South,East South Central,Medium or Small Metro,2020,130,1031,1031,811.9000000000001,891,974.0999999999999,56.900000000000006,140,219.0999999999999,0.05841310549702091,0.15712682379349047,0.2698611871313019,0.43769230769230777,1.0769230769230769,1.6853846153846146,0.998,0.575,173475.64583333334
01083,Limestone County,Alabama,01,South,East South Central,Medium or Small Metro,2020,91,877,877,632,696,766,111,181,245,0.14490861618798956,0.2600574712643678,0.3876582278481013,1.2197802197802199,1.989010989010989,2.6923076923076925,1,0.985,103898.52083333333
01085,Lowndes County,Alabama,01,South,East South Central,Medium or Small Metro,2020,39,145,145,84,102,122,23,43,61,0.1885245901639344,0.4215686274509804,0.7261904761904762,0.5897435897435898,1.1025641025641026,1.564102564102564,0.999,0.6,10179.145833333334
01087,Macon County,Alabama,01,South,East South Central,Non Metro,2020,38,272,272,165,193,222.04999999999995,49.95,79,107,0.22495051104916577,0.40932642487046633,0.6484848484848484,1.3144736842105265,2.0789473684210527,2.8157894736842106,1,0.987,19209.708333333332
01089,Madison County,Alabama,01,South,East South Central,Medium or Small Metro,2020,217,2907,2907,2461.95,2662,2878.05,28.950000000000003,245,445.04999999999995,0.010058899833231995,0.09203606311044328,0.1807713490484045,0.13341013824884793,1.1290322580645162,2.0509216589861747,0.97,0.592,387769.5833333333
01091,Marengo County,Alabama,01,South,East South Central,Non Metro,2020,35,263,263,183.95,212,240,23,51,79.04999999999995,0.09583333333333334,0.24056603773584906,0.4297383582798761,0.6571428571428571,1.457142857142857,2.258571428571427,0.997,0.827,19185.770833333332
01093,Marion County,Alabama,01,South,East South Central,Non Metro,2020,61,425,425,283.95,322.5,360,65,102.5,141.04999999999995,0.18055555555555555,0.317832625040863,0.4967432688000794,1.0655737704918034,1.680327868852459,2.3122950819672123,1,0.959,29361.333333333332
01095,Marshall County,Alabama,01,South,East South Central,Non Metro,2020,147,1148,1148,822,905,985.05,162.95000000000002,243,326,0.165423131969399,0.26850828729281767,0.39659367396593675,1.1085034013605441,1.653061224489796,2.2176870748299318,1,0.981,97547.60416666667
01097,Mobile County,Alabama,01,South,East South Central,Medium or Small Metro,2020,473,4086,4086,3112.8,3374,3647.05,438.95000000000005,712,973.1999999999998,0.12035755325213224,0.2110254890337878,0.31264466745612896,0.9280126849894291,1.5052854122621564,2.0575052854122617,1,0.933,414020.3541666667
01099,Monroe County,Alabama,01,South,East South Central,Non Metro,2020,30,260,260,165,193,221,39,67,95,0.17647058823529413,0.3471502590673575,0.5757575757575758,1.3,2.2333333333333334,3.1666666666666665,1,0.98,19856.0625
01101,Montgomery County,Alabama,01,South,East South Central,Medium or Small Metro,2020,337,2194,2194,1517.9499999999998,1656,1795,399,538,676.05,0.2222841225626741,0.3248792270531401,0.44537043068326204,1.1839762611275964,1.596439169139466,2.0060830860534122,1,0.989,227996.16666666666
01103,Morgan County,Alabama,01,South,East South Central,Medium or Small Metro,2020,169,1384,1384,997.95,1089,1189.05,194.95000000000002,295,386.04999999999995,0.1639544564671958,0.27089072543618,0.38684309441350095,1.1535502958579882,1.7455621301775148,2.2843195266272187,1,0.976,122830.125
01105,Perry County,Alabama,01,South,East South Central,Non Metro,2020,23,135,135,68,85,102,33,50,67,0.3235294117647059,0.5882352941176471,0.9852941176470589,1.434782608695652,2.1739130434782608,2.9130434782608696,1,0.99,8513.0625
01107,Pickens County,Alabama,01,South,East South Central,Medium or Small Metro,2020,37,257,257,159,183,212.04999999999995,44.95,74,98,0.21197958189387903,0.40437158469945356,0.6163522012578616,1.214864864864865,2,2.6486486486486487,1,0.981,19162.854166666668
01109,Pike County,Alabama,01,South,East South Central,Non Metro,2020,45,340,340,210,243,278.04999999999995,61.95,97,130,0.22280240323869938,0.3991769547325103,0.6190476190476191,1.3766666666666667,2.1555555555555554,2.888888888888889,1,0.99,32989.770833333336
01111,Randolph County,Alabama,01,South,East South Central,Non Metro,2020,54,291,291,201.95,231.5,264.04999999999995,26.950000000000003,59.5,89.04999999999995,0.10206475128644941,0.25702530228392295,0.44095241613713576,0.4990740740740741,1.1018518518518519,1.6490740740740732,0.998,0.595,22091
01113,Russell County,Alabama,01,South,East South Central,Medium or Small Metro,2020,70,563,563,442,493,545,18,70,121,0.03302752293577982,0.14198782961460446,0.2737556561085973,0.2571428571428571,1,1.7285714285714286,0.983,0.496,59009
01115,St. Clair County,Alabama,01,South,East South Central,Large Fringe Metro,2020,136,958,958,679.95,753,821,137,205,278.04999999999995,0.1668696711327649,0.27224435590969454,0.40892727193970363,1.0073529411764706,1.5073529411764706,2.0444852941176466,1,0.951,91247.35416666667
01117,Shelby County,Alabama,01,South,East South Central,Large Fringe Metro,2020,148,1467,1467,1096,1194,1300,167,273,371,0.12846153846153846,0.228643216080402,0.3385036496350365,1.1283783783783783,1.8445945945945945,2.5067567567567566,1,0.977,223233.95833333334
01119,Sumter County,Alabama,01,South,East South Central,Non Metro,2020,27,159,159,97,117,139,20,42,62,0.14388489208633093,0.358974358974359,0.6391752577319587,0.7407407407407407,1.5555555555555556,2.2962962962962963,1,0.848,12290.541666666666
01121,Talladega County,Alabama,01,South,East South Central,Non Metro,2020,130,968,968,717,790.5,863,105,177.5,251,0.12166859791425261,0.22454191937781048,0.3500697350069735,0.8076923076923077,1.3653846153846154,1.9307692307692308,1,0.871,81743.45833333333
01123,Tallapoosa County,Alabama,01,South,East South Central,Non Metro,2020,79,494,494,385,429,479.04999999999995,14.950000000000003,65,109,0.03120781141266528,0.15151515151515152,0.2831168831168831,0.18924050632911396,0.8227848101265823,1.379746835443038,0.986,0.302,41077.458333333336
01125,Tuscaloosa County,Alabama,01,South,East South Central,Medium or Small Metro,2020,252,1752,1752,1355.95,1477,1609,143,275,396.04999999999995,0.08887507768800497,0.18618821936357483,0.29208307481304896,0.5674603174603174,1.0912698412698412,1.571626984126984,1,0.624,224683.125
01127,Walker County,Alabama,01,South,East South Central,Large Fringe Metro,2020,165,1045,1045,734.9499999999999,806,889,156,239,310.04999999999995,0.17547806524184478,0.29652605459057074,0.4218655582123857,0.9454545454545454,1.4484848484848485,1.879090909090909,1,0.938,64863.541666666664
01129,Washington County,Alabama,01,South,East South Central,Non Metro,2020,24,178,178,121,144,168,10,34,57,0.05952380952380952,0.2361111111111111,0.47107438016528924,0.4166666666666667,1.4166666666666667,2.375,0.993,0.748,15423.833333333334
01131,Wilcox County,Alabama,01,South,East South Central,Non Metro,2020,22,134,134,89,108,130,4,26,45,0.03076923076923077,0.24074074074074073,0.5056179775280899,0.18181818181818182,1.1818181818181819,2.0454545454545454,0.966,0.595,10492.708333333334
01133,Winston County,Alabama,01,South,East South Central,Non Metro,2020,37,304,304,213,244,277,27,60,91,0.09747292418772563,0.2459016393442623,0.4272300469483568,0.7297297297297297,1.6216216216216217,2.4594594594594597,0.997,0.887,23538.25
02013,Aleutians East Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,NA,8,27,37,49,-41,-29,-19,-0.8367346938775511,-0.7837837837837838,-0.7037037037037037,NA,NA,NA,0,0,8669.75
02020,Anchorage Municipality,Alaska,02,West,Pacific,Medium or Small Metro,2020,117,1513,1513,1097.95,1201,1308.05,204.95,312,415.04999999999995,0.1566836451010763,0.2597835137385512,0.37802273297102706,1.7517094017094017,2.6666666666666665,3.547435897435897,1,1,290105.5625
02050,Bethel Census Area,Alaska,02,West,Pacific,Non Metro,2020,15,80,80,73,90,109,-29,-10,7,-0.26605504587155965,-0.1111111111111111,0.0958904109589041,-1.9333333333333333,-0.6666666666666666,0.4666666666666667,0.15,0.004,18615.916666666668
02060,Bristol Bay Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,NA,4,0,2,4.0499999999999545,-0.04999999999999716,2,4,-0.009999999999999433,1,Inf,NA,NA,NA,0.857,0,833.0416666666666
02070,Dillingham Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,36,36,18,27,37,-1,9,18,-0.02702702702702703,0.3333333333333333,1,NA,NA,NA,0.915,0,6314.4375
02090,Fairbanks North Star Borough,Alaska,02,West,Pacific,Medium or Small Metro,2020,19,402,402,278,317.5,358.04999999999995,43.95,84.5,124,0.12274863447503152,0.26614487232902806,0.4460431654676259,2.3131578947368423,4.447368421052632,6.526315789473684,0.999,0.989,95580.77083333333
02100,Haines Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,17,17,4,9,14,3,8,13,0.21428571428571427,0.8888888888888888,3.25,NA,NA,NA,0.987,0,2152.9583333333335
02110,Juneau City and Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,156,156,120,142,165.04999999999995,-9.049999999999997,14,36,-0.054830230010952885,0.09859154929577464,0.3,NA,NA,NA,0.838,0,32148.979166666668
02122,Kenai Peninsula Borough,Alaska,02,West,Pacific,Non Metro,2020,18,343,343,298,336,378,-35,7,45,-0.09259259259259259,0.020833333333333332,0.15100671140939598,-1.9444444444444444,0.3888888888888889,2.5,0.601,0.307,58987.104166666664
02150,Kodiak Island Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,58,58,47,61,76,-18,-3,11,-0.23684210526315788,-0.04918032786885246,0.23404255319148937,NA,NA,NA,0.365,0,13025.541666666666
02158,Kusilvak Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,35,35,26,36,47,-12,-1,9,-0.2553191489361702,-0.027777777777777776,0.34615384615384615,NA,NA,NA,0.404,0,8361.25
02170,Matanuska-Susitna Borough,Alaska,02,West,Pacific,Medium or Small Metro,2020,33,556,556,390,439,488,68,117,166,0.13934426229508196,0.26651480637813213,0.42564102564102563,2.0606060606060606,3.5454545454545454,5.03030303030303,0.999,0.995,107959.08333333333
02180,Nome Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,44,44,33,45,57,-13,-1,11,-0.22807017543859648,-0.022222222222222223,0.3333333333333333,NA,NA,NA,0.43,0,10015.770833333334
02185,North Slope Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,33,33,34,47,60,-27,-14,-1,-0.45,-0.2978723404255319,-0.029411764705882353,NA,NA,NA,0.026,0,10763.3125
02188,Northwest Arctic Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,38,38,23,32,43,-5,6,15,-0.11627906976744186,0.1875,0.6521739130434783,NA,NA,NA,0.789,0,7744.479166666667
02195,Petersburg Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,198,210,92,111.5,134,76,98.5,118,0.5671641791044776,0.8834459459459459,1.2826086956521738,NA,NA,NA,1,0,25242.0625
02220,Sitka City and Borough,Alaska,02,West,Pacific,Non Metro,2020,NA,49,49,26,35,46.049999999999955,2.950000000000003,14,23,0.06408418131359858,0.4,0.8846153846153846,NA,NA,NA,0.968,0,8436.458333333334
02232,Skagway-Hoonah-Angoon Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,16,34,11.950000000000003,19,27,7,15,22.049999999999955,0.25925925925925924,0.7894736842105263,1.8462121212121094,NA,NA,NA,0.998,0,4217.0625
02240,Southeast Fairbanks Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,86,90,50,64,80,10,26,40,0.125,0.40625,0.8,NA,NA,NA,0.994,0,13827.25
02261,Valdez-Cordova Census Area,Alaska,02,West,Pacific,Non Metro,2020,NA,NA,7,31,41,54,-47,-34,-24,-0.8703703703703703,-0.8292682926829268,-0.7741935483870968,NA,NA,NA,0,0,9633.833333333334
04001,Apache County,Arizona,04,West,Mountain,Non Metro,2020,300,896,896,389.95000000000005,437,482,414,459,506.04999999999995,0.8589211618257261,1.0503432494279177,1.2977311976797836,1.38,1.53,1.6868333333333334,1,1,66746.8125
04003,Cochise County,Arizona,04,West,Mountain,Medium or Small Metro,2020,171,1280,1280,933.95,1023,1117,163,257,346.04999999999995,0.1459265890778872,0.2512218963831867,0.3705231219776411,0.9532163742690059,1.5029239766081872,2.0236842105263158,1,0.936,125735.70833333333
04005,Coconino County,Arizona,04,West,Mountain,Medium or Small Metro,2020,207,873,873,542.9499999999999,601,667.05,205.95,272,330.04999999999995,0.30874760972807014,0.4525790349417637,0.6078831216488959,0.9949275362318841,1.3140096618357489,1.594444444444444,1,0.944,144941.77083333334
04007,Gila County,Arizona,04,West,Mountain,Non Metro,2020,118,761,761,520,579,640,121,182,241,0.1890625,0.3143350604490501,0.4634615384615385,1.0254237288135593,1.5423728813559323,2.042372881355932,1,0.958,53447.916666666664
04009,Graham County,Arizona,04,West,Mountain,Non Metro,2020,50,289,289,193,224,257,32,65,96,0.1245136186770428,0.29017857142857145,0.49740932642487046,0.64,1.3,1.92,1,0.786,38699.666666666664
04011,Greenlee County,Arizona,04,West,Mountain,Non Metro,2020,NA,55,55,38,50,63.049999999999955,-8.049999999999997,5,17,-0.12766617063492058,0.1,0.4473684210526316,NA,NA,NA,0.693,0,9501.6875
04013,Maricopa County,Arizona,04,West,Mountain,Large Central Metro,2020,4403,31331,31331,22130.8,23799,25503.2,5827.8,7532,9200.2,0.2285125018274071,0.3164838882018897,0.41571927127015385,1.323597547126959,1.7106518282988872,2.089529866000454,1,0.999,4452272.479166667
04015,Mohave County,Arizona,04,West,Mountain,Medium or Small Metro,2020,326,3168,3168,2385.8999999999996,2582.5,2786.05,381.95000000000005,585.5,782.0999999999999,0.13709374181378983,0.2267183422083197,0.32780087422717524,1.1716257668711656,1.7960122699386503,2.3990797546012264,1,0.983,214414.625
04017,Navajo County,Arizona,04,West,Mountain,Non Metro,2020,365,1327,1327,666.95,737,805,522,590,660.05,0.6484472049689441,0.8005427408412483,0.9896546096321207,1.4301369863013698,1.6164383561643836,1.8083561643835613,1,1,107559.70833333333
04019,Pima County,Arizona,04,West,Mountain,Medium or Small Metro,2020,1182,9449,9449,6821.450000000001,7346,7880.1,1568.9,2103,2627.5499999999997,0.19909646183490753,0.28627824666485163,0.38518953723995114,1.327326565143824,1.7791878172588833,2.2229695431472076,1,0.997,1046802.9375
04021,Pinal County,Arizona,04,West,Mountain,Large Fringe Metro,2020,389,3348,3348,2170.75,2368,2573.0499999999997,774.9499999999999,980,1177.2499999999998,0.30117954334821806,0.41385135135135137,0.5423244710238587,1.992159383033419,2.519280205655527,3.0263496143958863,1,1,436338.6041666667
04023,Santa Cruz County,Arizona,04,West,Mountain,Non Metro,2020,103,381,381,201,234,265,116,147,180,0.4377358490566038,0.6282051282051282,0.8955223880597015,1.1262135922330097,1.4271844660194175,1.7475728155339805,1,0.993,47542.0625
04025,Yavapai County,Arizona,04,West,Mountain,Medium or Small Metro,2020,252,2873,2873,2191,2378,2574.1,298.90000000000003,495,682,0.11611828690633037,0.20815811606391926,0.3112733911455956,1.1861111111111111,1.9642857142857142,2.7063492063492065,1,0.976,237460.64583333334
04027,Yuma County,Arizona,04,West,Mountain,Medium or Small Metro,2020,576,2249,2249,1231,1346,1462,787,903,1018,0.5383036935704515,0.6708766716196136,0.8269699431356621,1.3663194444444444,1.5677083333333333,1.7673611111111112,1,1,223368.22916666666
05001,Arkansas County,Arkansas,05,South,West South Central,Non Metro,2020,22,242,242,153,181,208,34,61,89,0.16346153846153846,0.3370165745856354,0.5816993464052288,1.5454545454545454,2.772727272727273,4.045454545454546,1,0.985,17124.895833333332
05003,Ashley County,Arkansas,05,South,West South Central,Non Metro,2020,21,231,231,163.95,191,220,11,40,67.04999999999995,0.05,0.2094240837696335,0.408968651803082,0.5238095238095238,1.9047619047619047,3.192857142857141,0.993,0.866,19044.25
05005,Baxter County,Arkansas,05,South,West South Central,Non Metro,2020,75,662,662,484,542,600,62,120,178,0.10333333333333333,0.22140221402214022,0.3677685950413223,0.8266666666666667,1.6,2.3733333333333335,1,0.907,41753.041666666664
05007,Benton County,Arkansas,05,South,West South Central,Medium or Small Metro,2020,282,1803,1803,1399,1523.5,1666.05,136.95,279.5,404,0.08220043266256712,0.183459267607964,0.28877769835596856,0.4856382978723404,0.9911347517730497,1.4326241134751774,0.999,0.487,286166.9375
05009,Boone County,Arkansas,05,South,West South Central,Non Metro,2020,63,451,451,313.95,354.5,396,55,96.5,137.04999999999995,0.1388888888888889,0.2722169173231479,0.4365351742943772,0.873015873015873,1.5317460317460316,2.1753968253968248,1,0.91,37440.291666666664
05011,Bradley County,Arkansas,05,South,West South Central,Non Metro,2020,27,151,151,94,113,135,16,38,57,0.11851851851851852,0.336283185840708,0.6063829787234043,0.5925925925925926,1.4074074074074074,2.111111111111111,0.992,0.774,10531.5
05013,Calhoun County,Arkansas,05,South,West South Central,Non Metro,2020,NA,60,60,32,42,54,6,18,28,0.1111111111111111,0.42857142857142855,0.875,NA,NA,NA,0.996,0,4786.75
05015,Carroll County,Arkansas,05,South,West South Central,Non Metro,2020,38,292,292,216,249,282.04999999999995,9.950000000000003,43,76,0.0352780492694785,0.17269076305220885,0.35185185185185186,0.26184210526315793,1.131578947368421,2,0.98,0.572,28248.145833333332
05017,Chicot County,Arkansas,05,South,West South Central,Non Metro,2020,25,139,139,94,113,135,4,26,45,0.02962962962962963,0.23008849557522124,0.4787234042553192,0.16,1.04,1.8,0.975,0.523,10136.791666666666
05019,Clark County,Arkansas,05,South,West South Central,Non Metro,2020,18,230,230,158,186,215,15,44,72,0.06976744186046512,0.23655913978494625,0.45569620253164556,0.8333333333333334,2.4444444444444446,4,0.998,0.933,21504
05021,Clay County,Arkansas,05,South,West South Central,Non Metro,2020,27,200,200,153,180,208,-8,20,47,-0.038461538461538464,0.1111111111111111,0.30718954248366015,-0.2962962962962963,0.7407407407407407,1.7407407407407407,0.893,0.333,14489.5
05023,Cleburne County,Arkansas,05,South,West South Central,Non Metro,2020,38,341,341,250,288,323.04999999999995,17.950000000000003,53,91,0.055564633260711704,0.1840277777777778,0.364,0.47236842105263166,1.394736842105263,2.3947368421052633,0.986,0.725,24753.083333333332
05025,Cleveland County,Arkansas,05,South,West South Central,Medium or Small Metro,2020,20,105,105,63,78,95,10,27,42,0.10526315789473684,0.34615384615384615,0.6666666666666666,0.5,1.35,2.1,0.991,0.724,7598.1875
